Father,Father Name,Father No of pairs,Father Qty,Child,Child Name,Child Qty,Process,Process Order
3-FB-1111-BK-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G06,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G06,not required this column,20,1,4-MPU-1111-BK-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G07,not required this column,20,1,4-MPU-1111-BK-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G07,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G08,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G08,not required this column,20,1,4-MPU-1111-BK-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G09,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G09,not required this column,20,1,4-MPU-1111-BK-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G10,not required this column,20,1,4-MPU-1111-BK-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G10,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X11,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X11,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X11,not required this column,20,1,7-SC-0098,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X11,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X11,not required this column,20,1,4-MPU-1111-BK-X11,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X12,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X12,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X12,not required this column,20,1,7-SC-0098,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X12,not required this column,20,1,4-MPU-1111-BK-X12,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BK-X12,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G06,not required this column,20,1,4-MPU-1111-BR-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G06,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G06,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G07,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G07,not required this column,20,1,4-MPU-1111-BR-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G08,not required this column,20,1,4-MPU-1111-BR-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G08,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G09,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G09,not required this column,20,1,4-MPU-1111-BR-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G10,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G10,not required this column,20,1,4-MPU-1111-BR-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X11,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X11,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X11,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X11,not required this column,20,1,4-MPU-1111-BR-X11,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X11,not required this column,20,1,7-SC-0098,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X12,not required this column,20,1,4-MPU-1111-BR-X12,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X12,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X12,not required this column,20,1,7-SC-0098,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X12,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-BR-X12,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G06,not required this column,20,1,4-MPU-1111-TA-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G06,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G06,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G07,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G07,not required this column,20,1,4-MPU-1111-TA-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G08,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G08,not required this column,20,1,4-MPU-1111-TA-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G09,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G09,not required this column,20,1,4-MPU-1111-TA-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G10,not required this column,20,1,4-MPU-1111-TA-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G10,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X11,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X11,not required this column,20,1,4-MPU-1111-TA-X11,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X11,not required this column,20,1,7-SC-0098,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X11,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X11,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X12,not required this column,20,1,7-SC-0098,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X12,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X12,not required this column,20,1,4-MPU-1111-TA-X12,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X12,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-TA-X12,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G06,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G06,not required this column,20,1,4-MPU-1111-WT-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G06,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G07,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G07,not required this column,20,1,4-MPU-1111-WT-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G08,not required this column,20,1,4-MPU-1111-WT-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G08,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G09,not required this column,20,1,4-MPU-1111-WT-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G09,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G10,not required this column,20,1,4-MPU-1111-WT-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G10,not required this column,20,1,7-SC-0084,not required this column,1,Small_Carton_Packing,2
3-FB-1111-WT-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,4-MPU-1111-BK-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,4-MPU-1111-BK-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,4-MPU-1111-BK-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,4-MPU-1111-BK-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,4-MPU-1111-BK-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-G10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,4-MPU-1111-BK-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,4-MPU-1111-BK-X11,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X11,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,4-MPU-1111-BK-X12,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BK-X12,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,4-MPU-1111-BR-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G06,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,4-MPU-1111-BR-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,4-MPU-1111-BR-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G09,not required this column,20,1,4-MPU-1111-BR-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,4-MPU-1111-BR-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-G10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X10,not required this column,20,1,4-MPU-1111-BR-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,4-MPU-1111-BR-X11,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X11,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,4-MPU-1111-BR-X12,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-BR-X12,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,4-MPU-1111-TA-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,4-MPU-1111-TA-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G08,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G09,not required this column,20,1,4-MPU-1111-TA-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G09,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G09,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
